Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness,Education,IQ,Performance
-1.56652,1.70318,58,-1.70515,-1.2616,13,88,61.5326
0.185449,0.718952,41,0.699849,1.32056,13,94,41.8217
-0.353157,0.29412,54,0.258518,-0.511999,12,80,46.0942
-0.623421,-0.177039,39,-0.831773,0.247577,14,89,44.3269
0.0907611,2.27849,62,0.0577493,-0.358157,11,85,46.9482
-0.428071,1.38254,50,-1.79867,-0.592212,12,95,44.8214
0.23383,1.24304,70,0.55652,0.403976,17,120,80.6925
-1.56676,0.332125,50,0.0613468,-0.518789,11,73,44.8555
1.14155,0.496577,60,-0.522659,-0.681292,11,86,54.4754
-0.887426,0.166108,66,0.257274,0.594798,17,105,68.4716
-0.197029,-0.0492108,50,-0.139464,0.378974,7,79,38.3711
-0.281772,2.02716,75,-0.192476,0.340483,16,98,72.7586
0.850279,-0.0730448,49,0.284082,-0.929889,10,85,41.2492
1.7648,1.27022,73,-0.353458,-1.45767,12,87,60.6107
-3.24217,-1.58489,34,-1.36199,-1.19747,13,107,30.2113
-0.198666,-0.188497,58,-0.909389,0.0607182,15,115,55.6082
-0.22086,-0.0754781,37,-0.764889,-0.0680714,15,107,44.9362
-0.884446,-1.33847,42,-0.786499,-0.318297,12,80,45.9348
-1.33314,-1.28553,45,-0.442069,-0.432183,15,72,48.602
-0.28099,-0.692209,50,-0.184204,0.502701,16,110,51.3267
-2.3417,0.196608,45,0.345626,-0.519948,9,87,37.713
0.833832,-0.25643,47,-0.390214,0.13371,14,117,46.9818
-2.21205,-0.183945,46,-0.553878,-2.68893,11,105,45.5064
0.260223,-0.126511,37,0.114176,-0.393461,15,118,45.2453
-0.0403137,-0.629592,51,0.864217,0.758879,15,88,46.6276
-0.514849,-2.61309,31,-0.894071,-0.804831,13,105,34.4183
-0.635598,0.456232,61,-1.41993,1.13359,13,109,61.6659
0.0555191,0.435707,47,-0.908429,-0.367016,15,87,47.5836
0.738614,-1.40215,50,1.81946,1.00835,9,84,44.7871
-1.10057,0.952408,51,1.83119,-0.133093,14,102,49.6372
-0.188213,-1.59203,46,0.604967,-0.75694,11,89,45.367
1.49165,0.58026,46,-2.90586,0.727962,12,111,46.744
-0.777235,0.754802,44,-2.13322,-0.710138,16,127,47.7898
-0.329441,0.0744991,47,0.346473,0.525168,12,121,49.6595
-0.0163749,0.850798,48,0.880256,-1.14174,9,84,36.3078
-0.197093,-1.09144,63,-0.435154,0.18216,17,119,69.2762
-1.26359,-0.77924,53,-1.81383,1.59681,11,89,51.405
-1.82189,-0.577152,33,-1.17131,-0.286875,12,68,30.8031
0.764454,0.315758,43,0.872681,0.511762,14,114,43.2019
0.311742,0.464935,50,-0.00580072,-0.858067,14,92,56.1642
-0.532801,0.326177,68,-2.98974,-0.691215,14,93,62.4881
-0.771965,-0.45208,54,1.81433,-1.48346,15,114,48.3085
0.270338,1.56692,35,0.968733,-2.44765,11,92,43.8166
-0.789405,-1.13532,47,1.65845,-0.107444,15,126,45.8372
0.0948718,0.268346,43,1.69269,-1.13543,9,70,28.596
-0.649246,0.126859,56,0.504175,0.0273351,10,89,53.6886
-0.165465,0.450264,30,-0.997896,-0.677615,12,117,32.5246
-0.445565,-0.170752,59,0.513385,-0.489444,19,131,69.1682
-1.85956,-0.0786838,37,0.424245,-2.56847,12,106,42.1426
0.363671,0.434593,47,0.202116,0.980851,13,79,56.0696
-0.989711,-0.839376,21,-0.806443,0.731904,13,109,24.0808
0.278469,0.0490335,57,-0.329512,-1.23841,16,91,57.5694
0.988294,-1.32223,49,0.207762,-0.602464,13,113,50.1662
-1.55034,-1.63127,38,-0.896725,-1.5523,10,101,38.0056
-1.06435,-0.218657,65,-0.476047,-1.20536,15,82,55.5653
0.872097,0.268623,49,-0.816991,0.0946147,17,115,55.8088
0.31048,0.756802,50,1.28322,0.504301,13,93,50.2636
0.622663,1.55207,52,0.173665,0.674861,11,107,54.9735
1.61903,-0.177244,49,0.733546,1.31055,18,121,54.5984
-0.137017,2.18567,50,-0.0386735,-0.0744928,11,81,57.0048
